"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V670","2020-02-03 23:00:00","20.000","32.000","1.600","17.100","0.910","1018.000","","0.000","-99.000","-99.000","-99.000","24.100","","15.000",""
"C0G770","2020-02-03 23:00:00","15.000","18.000","1.800","17.500","0.810","1019.500","","0.000","-99.000","-99.000","-99.000","21.100","","15.100",""
"C0C540","2020-02-03 23:00:00","46.000","56.000","2.700","15.900","0.840","1017.400","","0.000","-99.000","-99.000","-99.000","20.200","","13.900",""
"C0F9O0","2020-02-03 23:00:00","175.000","34.000","0.800","15.900","1.000","1000.500","","0.000","-99.000","-99.000","-99.000","22.100","","13.400",""
"C0Z230","2020-02-03 23:00:00","31.000","266.000","1.300","18.000","0.810","1019.200","","0.000","-99.000","-99.000","-99.000","20.900","","15.500",""
"C0U900","2020-02-03 23:00:00","63.000","200.000","1.600","16.600","0.990","1016.300","","4.500","-99.000","-99.000","-99.000","20.900","","13.700",""
"C0X200","2020-02-03 23:00:00","61.000","0.000","0.000","14.600","0.990","1013.200","","0.000","-99.000","-99.000","-99.000","23.500","","9.500",""
"C0G640","2020-02-03 23:00:00","17.000","22.000","2.000","16.700","0.840","1022.100","","0.000","-99.000","-99.000","-99.000","21.100","","13.500",""
"C0Z080","2020-02-03 23:00:00","298.000","350.000","0.300","15.000","0.970","987.500","","0.500","-99.000","-99.000","-99.000","23.700","","11.300",""
"C0U770","2020-02-03 23:00:00","5.000","331.000","1.800","17.300","0.920","1021.400","","32.000","-99.000","-99.000","-99.000","21.700","","14.200",""
"C0Z210","2020-02-03 23:00:00","126.000","0.000","0.000","15.300","0.990","1008.800","","0.000","-99.000","-99.000","-99.000","22.000","","10.200",""
"C0V690","2020-02-03 23:00:00","30.000","39.000","3.500","17.300","0.900","1017.700","","0.000","-99.000","-99.000","-99.000","23.400","","16.600",""
"C0M690","2020-02-03 23:00:00","33.000","342.000","2.300","15.800","0.900","1016.100","","0.000","-99.000","-99.000","-99.000","22.600","","11.800",""
"C0R440","2020-02-03 23:00:00","1654.000","92.000","5.000","7.500","1.000","838.300","","0.000","-99.000","-99.000","-99.000","10.300","","6.400",""
"C0F970","2020-02-03 23:00:00","145.000","342.000","2.200","16.000","0.810","1003.500","","0.000","-99.000","-99.000","-99.000","21.600","","13.100",""
"C0C490","2020-02-03 23:00:00","157.000","77.000","0.300","15.800","0.950","1004.100","","0.000","-99.000","-99.000","-99.000","19.600","","13.500",""
"C0X160","2020-02-03 23:00:00","26.000","28.000","1.300","16.600","1.000","1018.000","","0.000","-99.000","-99.000","-99.000","24.100","","13.400",""
"C0S760","2020-02-03 23:00:00","1621.000","188.000","0.900","8.100","1.000","844.200","","1.000","-99.000","-99.000","-99.000","15.700","","6.200",""
"C0O830","2020-02-03 23:00:00","127.000","95.000","0.400","13.700","0.990","1006.200","","0.000","-99.000","-99.000","-99.000","25.700","","11.300",""
"C0A9A0","2020-02-03 23:00:00","24.000","0.000","0.100","16.900","0.880","1019.900","","0.000","-99.000","-99.000","-99.000","21.900","","14.200",""
"C0AD50","2020-02-03 23:00:00","84.000","328.000","0.800","15.500","1.000","1013.700","","0.000","-99.000","-99.000","-99.000","21.400","","13.300",""
"C0G620","2020-02-03 23:00:00","110.000","338.000","1.300","14.600","0.960","1007.900","","0.000","-99.000","-99.000","-99.000","24.400","","10.500",""
"C0V310","2020-02-03 23:00:00","46.000","100.000","0.400","16.300","0.850","1014.500","","0.000","-99.000","-99.000","-99.000","25.800","","12.500",""
"C0X110","2020-02-03 23:00:00","20.000","63.000","2.300","17.400","0.920","1018.700","","0.000","-99.000","-99.000","-99.000","23.500","","15.100",""
"C0S980","2020-02-03 23:00:00","901.000","11.000","0.600","13.400","0.960","920.200","","0.500","-99.000","-99.000","-99.000","16.500","","11.300",""
"C0R320","2020-02-03 23:00:00","7.000","86.000","2.000","19.400","0.790","1020.100","","0.000","-99.000","-99.000","-99.000","24.800","","16.200",""
"C0O860","2020-02-03 23:00:00","38.000","0.000","0.000","16.000","0.990","1015.500","","0.000","-99.000","-99.000","-99.000","24.400","","11.600",""
"C0U950","2020-02-03 23:00:00","1012.000","333.000","3.200","10.900","1.000","908.800","","7.500","-99.000","-99.000","-99.000","13.600","","9.300",""
"C0R260","2020-02-03 23:00:00","76.000","0.000","0.000","17.300","0.820","1011.500","","0.000","-99.000","-99.000","-99.000","26.400","","15.300",""
"C0G880","2020-02-03 23:00:00","92.000","0.000","0.200","16.600","0.890","1009.800","","0.000","-99.000","-99.000","-99.000","23.900","","13.700",""
"C0R520","2020-02-03 23:00:00","18.000","30.000","0.900","17.800","0.910","1018.700","","0.000","-99.000","-99.000","-99.000","25.100","","14.400",""
"C0O810","2020-02-03 23:00:00","161.000","59.000","0.600","13.900","0.990","1003.100","","0.000","-99.000","-99.000","-99.000","24.500","","11.200",""
"C0E790","2020-02-03 23:00:00","344.000","360.000","0.400","14.300","1.000","980.900","","0.000","-99.000","-99.000","-99.000","21.100","","11.700",""
"C0F9Y0","2020-02-03 23:00:00","3313.000","242.000","2.800","-1.200","0.830","686.200","","0.000","-99.000","-99.000","-99.000","3.200","","-4.200",""
"C0S930","2020-02-03 23:00:00","248.000","245.000","1.100","17.200","0.840","993.900","","0.000","-99.000","-99.000","-99.000","22.300","","14.100",""
"C0M770","2020-02-03 23:00:00","164.000","290.000","0.800","14.800","0.970","1001.000","","0.000","-99.000","-99.000","-99.000","22.300","","12.500",""
"C0R470","2020-02-03 23:00:00","103.000","332.000","0.800","16.400","0.880","1009.200","","0.000","-99.000","-99.000","-99.000","25.100","","14.200",""
"C0V350","2020-02-03 23:00:00","36.000","269.000","1.000","15.000","0.940","1017.700","","0.000","-99.000","-99.000","-99.000","26.700","","11.300",""
"CM0160","2020-02-03 23:00:00","159.000","105.000","0.300","14.600","0.930","1003.700","","0.000","-99.000","-99.000","-99.000","24.500","","10.800",""
"C0V500","2020-02-03 23:00:00","6.000","38.000","1.500","18.100","0.860","1018.100","","0.000","-99.000","-99.000","-99.000","23.500","","16.900",""
"C0SA30","2020-02-03 23:00:00","92.000","286.000","2.500","19.900","0.670","1012.000","","0.000","-99.000","-99.000","-99.000","22.000","","17.000",""
"C0U710","2020-02-03 23:00:00","1942.000","266.000","0.500","5.400","0.990","811.700","","0.500","-99.000","-99.000","-99.000","11.200","","2.700",""
"C0Z100","2020-02-03 23:00:00","36.000","0.000","0.000","16.600","0.980","1019.500","","0.000","-99.000","-99.000","-99.000","24.700","","12.400",""
"C0Z170","2020-02-03 23:00:00","199.000","0.000","0.100","16.600","0.890","1000.800","","0.000","-99.000","-99.000","-99.000","23.500","","12.500",""
"C0C630","2020-02-03 23:00:00","209.000","41.000","1.200","14.300","0.980","998.200","","0.000","-99.000","-99.000","-99.000","19.200","","13.000",""
"C0D550","2020-02-03 23:00:00","1956.000","0.000","0.000","5.400","0.950","814.300","","0.500","-99.000","-99.000","-99.000","11.400","","3.400",""
"C0T9E0","2020-02-03 23:00:00","415.000","0.000","0.000","16.000","0.940","975.200","","0.000","-99.000","-99.000","-99.000","20.800","","12.800",""
"C0U960","2020-02-03 23:00:00","1885.000","357.000","2.400","6.300","0.990","818.300","","0.500","-99.000","-99.000","-99.000","10.700","","-0.600",""
"C0AI30","2020-02-03 23:00:00","26.000","287.000","1.400","16.900","0.960","1020.700","","0.000","-99.000","-99.000","-99.000","21.800","","15.000",""
"C0R240","2020-02-03 23:00:00","87.000","5.000","0.300","15.000","0.730","1009.900","","0.000","-99.000","-99.000","-99.000","26.200","","12.900",""
"C0AD30","2020-02-03 23:00:00","20.000","302.000","1.300","17.000","0.790","1018.500","","0.000","-99.000","-99.000","-99.000","22.600","","15.500",""
"C0D430","2020-02-03 23:00:00","87.000","0.000","0.000","16.000","0.880","1011.000","","0.000","-99.000","-99.000","-99.000","22.000","","9.900",""
"C0X210","2020-02-03 23:00:00","38.000","33.000","1.800","16.000","0.940","1014.300","","0.000","-99.000","-99.000","-99.000","23.200","","11.200",""
"C0R680","2020-02-03 23:00:00","13.000","55.000","2.500","22.700","0.640","1019.500","","0.000","-99.000","-99.000","-99.000","23.300","","19.500",""
"C0AH10","2020-02-03 23:00:00","30.000","105.000","0.700","17.000","1.000","-99.000","","0.000","-99.000","-99.000","-99.000","22.000","","14.800",""
"C0E880","2020-02-03 23:00:00","507.000","66.000","3.500","13.800","0.990","962.700","","0.000","-99.000","-99.000","-99.000","19.700","","12.400",""
"C0O960","2020-02-03 23:00:00","112.000","63.000","0.800","14.900","0.940","1007.400","","0.000","-99.000","-99.000","-99.000","24.400","","12.000",""
"C0H950","2020-02-03 23:00:00","192.000","0.000","0.000","13.100","0.990","998.900","","0.000","-99.000","-99.000","-99.000","23.100","","8.800",""
"C0SA60","2020-02-03 23:00:00","6.000","347.000","1.200","18.500","0.830","1020.400","","3.000","-99.000","-99.000","-99.000","24.500","","15.600",""
"C0A540","2020-02-03 23:00:00","401.000","0.000","0.000","13.900","1.000","975.000","","1.000","-99.000","-99.000","-99.000","20.700","","10.400",""
"C0C690","2020-02-03 23:00:00","242.000","53.000","2.300","14.200","0.850","994.200","","0.000","-99.000","-99.000","-99.000","18.000","","13.400",""
"C0V370","2020-02-03 23:00:00","74.000","0.000","0.100","14.600","0.970","1012.600","","0.000","-99.000","-99.000","-99.000","25.400","","10.100",""
"C0I110","2020-02-03 23:00:00","161.000","271.000","0.400","15.300","0.910","1002.600","","0.000","-99.000","-99.000","-99.000","23.500","","11.400",""
"C0M750","2020-02-03 23:00:00","10.000","28.000","3.300","16.400","0.870","1019.600","","0.000","-99.000","-99.000","-99.000","21.000","","14.300",""
"C0R340","2020-02-03 23:00:00","230.000","23.000","1.100","16.300","0.930","994.100","","0.000","-99.000","-99.000","-99.000","24.000","","12.900",""
"C0U970","2020-02-03 23:00:00","7.000","0.000","0.200","17.000","0.890","1022.600","","0.000","-99.000","-99.000","-99.000","21.900","","14.000",""
"C0X300","2020-02-03 23:00:00","70.000","132.000","0.500","14.500","0.950","1012.200","","0.000","-99.000","-99.000","-99.000","23.900","","10.300",""
"C0R480","2020-02-03 23:00:00","57.000","27.000","1.400","16.600","0.890","1014.100","","0.000","-99.000","-99.000","-99.000","25.600","","13.500",""
"C0A9E0","2020-02-03 23:00:00","26.000","271.000","1.800","16.700","0.810","1020.500","","0.000","-99.000","-99.000","-99.000","22.000","","15.100",""
"C0R590","2020-02-03 23:00:00","72.000","15.000","2.800","16.600","0.990","1012.000","","0.000","-99.000","-99.000","-99.000","24.800","","13.100",""
"C0G820","2020-02-03 23:00:00","29.000","0.000","0.100","16.000","0.910","1018.300","","0.000","-99.000","-99.000","-99.000","23.400","","12.800",""
"C0U600","2020-02-03 23:00:00","10.000","0.000","0.000","16.300","0.990","1020.700","","0.500","-99.000","-99.000","-99.000","21.600","","13.800",""
"C0U910","2020-02-03 23:00:00","17.000","312.000","1.900","17.600","0.850","1020.100","","0.000","-99.000","-99.000","-99.000","21.500","","13.600",""
"C0V630","2020-02-03 23:00:00","19.000","62.000","1.500","16.400","0.900","1020.600","","0.000","-99.000","-99.000","-99.000","22.700","","13.500",""
"C0D650","2020-02-03 23:00:00","97.000","47.000","3.600","15.600","0.860","1011.200","","0.000","-99.000","-99.000","-99.000","19.000","","14.200",""
"C0K510","2020-02-03 23:00:00","10.000","2.000","2.300","16.200","0.870","1019.100","","0.000","-99.000","-99.000","-99.000","21.400","","13.700",""
"C0M780","2020-02-03 23:00:00","30.000","22.000","1.500","15.900","0.870","1017.600","","0.000","-99.000","-99.000","-99.000","23.300","","12.600",""
"C0K530","2020-02-03 23:00:00","12.000","23.000","4.100","16.900","0.850","1019.900","","0.000","-99.000","-99.000","-99.000","20.100","","15.200",""
"C0V750","2020-02-03 23:00:00","50.000","37.000","1.900","16.800","0.880","1015.700","","0.000","-99.000","-99.000","-99.000","24.800","","14.100",""
"C0M830","2020-02-03 23:00:00","540.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0T790","2020-02-03 23:00:00","2830.000","251.000","1.500","3.200","0.620","728.100","","0.000","-99.000","-99.000","-99.000","10.700","","0.000",""
"C0S730","2020-02-03 23:00:00","110.000","88.000","2.500","20.000","0.670","1008.900","","0.000","-99.000","-99.000","-99.000","23.700","","18.000",""
"C0F0D0","2020-02-03 23:00:00","3171.000","146.000","2.600","-0.400","0.850","698.100","","0.000","-99.000","-99.000","-99.000","6.700","","-3.700",""
"C0F9X0","2020-02-03 23:00:00","166.000","32.000","3.100","15.300","0.950","1001.900","","0.000","-99.000","-99.000","-99.000","19.700","","14.300",""
"C0F9Q0","2020-02-03 23:00:00","149.000","352.000","1.100","15.400","0.900","1003.200","","0.000","-99.000","-99.000","-99.000","22.000","","12.900",""
"C0E780","2020-02-03 23:00:00","160.000","317.000","0.400","15.700","0.890","1003.300","","0.000","-99.000","-99.000","-99.000","20.800","","11.300",""
"C0SA80","2020-02-03 23:00:00","136.000","248.000","0.500","16.100","0.940","1006.200","","0.500","-99.000","-99.000","-99.000","22.400","","14.000",""
"C0T960","2020-02-03 23:00:00","120.000","0.000","0.200","15.800","0.990","1008.300","","0.000","-99.000","-99.000","-99.000","23.200","","9.800",""
"C0UA50","2020-02-03 23:00:00","808.000","307.000","3.400","11.700","0.990","930.000","","11.000","-99.000","-99.000","-99.000","17.000","","9.900",""
"C0U860","2020-02-03 23:00:00","5.000","0.000","0.200","17.300","0.920","1022.000","","2.000","-99.000","-99.000","-99.000","23.800","","14.000",""
"C0F0C0","2020-02-03 23:00:00","983.000","192.000","0.900","12.900","0.720","909.800","","0.000","-99.000","-99.000","-99.000","19.300","","10.000",""
"C0D480","2020-02-03 23:00:00","223.000","0.000","0.000","15.100","0.960","995.200","","0.000","-99.000","-99.000","-99.000","20.500","","11.900",""
"C0K291","2020-02-03 23:00:00","8.000","13.000","3.200","16.500","0.890","1020.300","","0.000","-99.000","-99.000","-99.000","21.100","","14.400",""
"C0X170","2020-02-03 23:00:00","50.000","0.000","0.200","16.100","0.990","1014.300","","0.000","-99.000","-99.000","-99.000","24.300","","11.800",""
"C0AH30","2020-02-03 23:00:00","755.000","16.000","5.700","13.600","1.000","936.300","","45.000","-99.000","-99.000","-99.000","17.500","","12.300",""
"C0R130","2020-02-03 23:00:00","1040.000","72.000","1.900","11.600","0.810","902.200","","0.000","-99.000","-99.000","-99.000","22.100","","10.700",""
"C0M790","2020-02-03 23:00:00","15.000","14.000","1.300","16.000","0.850","1018.000","","0.000","-99.000","-99.000","-99.000","22.600","","13.400",""
"C0C590","2020-02-03 23:00:00","72.000","38.000","2.100","15.700","0.860","1013.700","","0.000","-99.000","-99.000","-99.000","19.700","","12.900",""
"C0G780","2020-02-03 23:00:00","27.000","8.000","3.100","16.700","0.860","1018.200","","0.000","-99.000","-99.000","-99.000","21.400","","14.400",""
"C0V660","2020-02-03 23:00:00","25.000","39.000","1.300","16.500","0.910","1018.700","","0.000","-99.000","-99.000","-99.000","25.200","","13.700",""
"C0F9R0","2020-02-03 23:00:00","20.000","49.000","3.900","16.500","1.000","1020.100","","0.000","-99.000","-99.000","-99.000","20.200","","14.600",""
"C0W130","2020-02-03 23:00:00","18.000","28.000","6.400","17.600","0.830","1017.700","","0.000","14.700","28.000","","19.800","","16.900",""
"C0C700","2020-02-03 23:00:00","151.000","59.000","1.000","15.000","0.880","1005.300","","0.000","-99.000","-99.000","-99.000","19.700","","13.800",""
"C0R100","2020-02-03 23:00:00","1006.000","295.000","0.900","10.900","0.850","908.300","","0.000","-99.000","-99.000","-99.000","19.200","","9.700",""
"C0X120","2020-02-03 23:00:00","28.000","6.000","1.500","16.500","0.910","1018.600","","0.000","-99.000","-99.000","-99.000","22.900","","13.400",""
"C0R670","2020-02-03 23:00:00","26.000","12.000","1.700","20.400","0.680","1018.700","","0.000","-99.000","-99.000","-99.000","23.900","","18.300",""
"CM0130","2020-02-03 23:00:00","11.000","8.000","3.300","17.300","0.790","1020.300","","0.000","-99.000","-99.000","-99.000","19.900","","14.900",""
"C0AC70","2020-02-03 23:00:00","71.000","0.000","0.100","16.200","0.920","1014.000","","0.000","-99.000","-99.000","-99.000","22.000","","14.200",""
"CM0100","2020-02-03 23:00:00","25.000","71.000","2.300","16.700","0.770","1019.400","","0.000","-99.000","-99.000","-99.000","20.300","","13.300",""
"C0X050","2020-02-03 23:00:00","25.000","75.000","1.200","15.500","0.990","1016.400","","0.000","-99.000","-99.000","-99.000","24.400","","11.200",""
"C0K580","2020-02-03 23:00:00","26.000","350.000","1.900","15.900","0.990","1019.400","","0.000","-99.000","-99.000","-99.000","22.500","","13.000",""
"C0K430","2020-02-03 23:00:00","30.000","353.000","1.600","15.600","0.970","1018.500","","0.000","-99.000","-99.000","-99.000","21.100","","13.100",""
"C0S960","2020-02-03 23:00:00","32.000","297.000","3.700","20.100","0.700","1017.600","","1.500","-99.000","-99.000","-99.000","23.000","","17.300",""
"C0G650","2020-02-03 23:00:00","34.000","327.000","1.000","16.600","0.970","1016.900","","0.000","-99.000","-99.000","-99.000","23.700","","12.700",""
"C0T9M0","2020-02-03 23:00:00","92.000","293.000","2.700","18.200","0.860","1012.900","","3.000","-99.000","-99.000","-99.000","24.700","","15.700",""
"C0AI00","2020-02-03 23:00:00","188.000","298.000","0.800","15.000","0.920","1001.600","","0.000","-99.000","-99.000","-99.000","24.900","","13.300",""
